,k_entry,k_exit,EMA_days_12,EMA_days_26,STD_rw,MXMN_rw,Sharpe,Daily_returns_ROVI,Position_ROVI
270,0.9248194026947021,0.75,3.0,26.0,20.0,10.0,0.6694678803287655,0.060449050086355705,0.0
271,0.75,0.5,5.0,26.0,50.0,50.0,1.6087558732794878,0.04234527687296419,1.0
272,0.75,0.6279531419277191,3.0,26.0,50.0,50.0,6.302091649645666,-0.01562500000000011,0.0
273,0.75,0.5,3.0,26.0,50.0,50.0,5.433333988735982,-0.02857142857142858,-1.0
274,0.75,0.5,3.0,26.0,50.0,50.0,5.976343516697786,0.019607843137254832,0.0
275,0.75,0.5,3.0,26.0,50.0,50.0,4.034362041329401,0.009615384615384581,-1.0
276,0.75,0.5,3.0,26.0,50.0,50.0,6.301316483988415,-0.022222222222222143,0.0
277,0.75,0.5,3.0,26.0,50.0,50.0,6.874854590293898,-0.025974025974025983,-1.0
278,0.75,0.5,3.0,26.0,50.0,50.0,6.727081229427775,0.0,-1.0
279,0.75,0.5,3.0,26.0,50.0,50.0,6.588494237445057,0.0,-1.0
280,0.75,0.5,3.0,26.0,50.0,50.0,6.966478699662933,-0.018333333333333424,-1.0
281,0.75,0.5,3.0,26.0,50.0,50.0,7.223559643653765,-0.01358234295415961,-1.0
282,0.75,0.5,3.0,26.0,50.0,50.0,7.870701539359958,-0.04302925989672979,-1.0
283,0.75,0.5,3.0,26.0,50.0,50.0,7.956219634659551,-0.0017985611510791255,-1.0
284,0.75,0.5,3.0,26.0,50.0,50.0,8.54050641593742,-0.018018018018017945,-1.0
285,0.75,0.5,3.0,26.0,50.0,50.0,7.832292755769084,-0.003669724770642313,-1.0
286,0.75,0.5,3.0,26.0,50.0,50.0,0.014958910454423803,-0.0018416206261510082,1.0
287,0.75,0.5,7.0,26.0,50.0,50.0,2.329297249230543,0.053505535055350606,1.0
288,0.75,0.5,3.0,26.0,50.0,50.0,8.217477739182854,0.005253940455341555,-1.0
289,0.75,0.5,3.0,26.0,50.0,50.0,8.217477739182854,0.010452961672473782,0.0
290,0.75,0.5,3.0,26.0,50.0,50.0,8.376654848433706,-0.010344827586206806,-1.0
291,0.75,0.5,3.0,26.0,50.0,50.0,8.376654848433706,-0.013937282229965153,0.0
